is_canceled,hotel,arrival_date_month,lead_time,adr,market_segment,customer_type,deposit_type,total_of_special_requests,booking_changes,arrival_month_num,days_in_waiting_list,is_repeated_guest,required_car_parking_spaces,previous_cancellations
0,City Hotel,June,92,120.58,Direct,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,192,110.0,Offline TA/TO,Transient-Party,No Deposit,0,1,6,0,0,0,0
0,City Hotel,June,4,95.0,Offline TA/TO,Transient-Party,No Deposit,0,0,6,0,0,0,0
0,City Hotel,July,164,96.3,Online TA,Transient-Party,No Deposit,1,1,7,0,0,0,0
0,City Hotel,June,10,151.0,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,July,100,130.5,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,139,228.6,Online TA,Transient,No Deposit,2,1,7,0,0,0,0
0,City Hotel,July,148,98.39,Online TA,Transient-Party,No Deposit,2,0,7,0,0,0,0
0,City Hotel,July,98,130.5,Online TA,Transient,No Deposit,2,0,7,0,0,0,0
0,City Hotel,July,46,112.5,Online TA,Transient,No Deposit,2,0,7,0,0,0,0
0,City Hotel,July,158,131.8,Online TA,Transient,No Deposit,1,1,7,0,0,0,0
0,City Hotel,July,141,111.68,Online TA,Transient,No Deposit,1,1,7,0,0,0,0
0,City Hotel,July,193,93.58,Offline TA/TO,Transient,No Deposit,0,1,7,0,0,0,0
0,City Hotel,July,36,135.9,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,119,177.3,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,1,146.0,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,292,115.0,Offline TA/TO,Transient-Party,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,37,131.03,Online TA,Transient,No Deposit,1,1,7,0,0,0,0
0,City Hotel,August,0,66.42,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,144,146.7,Online TA,Transient,No Deposit,0,0,8,0,0,1,0
0,City Hotel,August,58,207.9,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,8,139.0,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
0,City Hotel,August,123,155.7,Online TA,Transient,No Deposit,1,0,8,0,0,1,0
0,City Hotel,August,11,128.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,0,150.0,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
0,City Hotel,August,7,128.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,167,72.25,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,10,136.67,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,36,101.7,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,September,32,72.42,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,144,149.4,Online TA,Transient,No Deposit,2,0,9,0,0,0,0
0,City Hotel,September,194,116.45,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,8,235.0,Direct,Transient,No Deposit,0,1,9,0,0,0,0
0,City Hotel,September,53,135.9,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,200,161.1,Online TA,Transient,No Deposit,2,0,9,0,0,0,0
0,City Hotel,September,72,95.0,Offline TA/TO,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,September,6,295.0,Direct,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,September,29,179.38,Direct,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,October,21,129.0,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
0,City Hotel,October,2,175.56,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
0,City Hotel,October,164,82.28,Offline TA/TO,Transient,No Deposit,0,0,10,0,0,0,0
0,City Hotel,October,0,170.0,Direct,Transient,No Deposit,0,0,10,0,0,0,0
0,City Hotel,October,50,108.0,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
0,City Hotel,October,67,151.2,Online TA,Transient,No Deposit,2,0,10,0,0,0,0
0,City Hotel,October,256,96.3,Online TA,Transient-Party,No Deposit,3,0,10,0,0,0,0
0,City Hotel,October,85,104.4,Online TA,Transient,No Deposit,2,0,10,0,0,0,0
0,City Hotel,October,9,178.0,Online TA,Transient,No Deposit,2,0,10,0,0,0,0
0,City Hotel,October,1,140.0,Online TA,Transient,No Deposit,0,0,10,0,0,0,0
0,City Hotel,October,37,75.0,Offline TA/TO,Transient,No Deposit,0,0,10,0,0,0,0
0,City Hotel,October,69,95.85,Online TA,Transient,No Deposit,2,1,10,0,0,0,0
0,City Hotel,November,17,130.0,Online TA,Transient,No Deposit,2,0,11,0,0,0,0
0,City Hotel,November,215,75.0,Groups,Transient,No Deposit,0,0,11,0,0,0,0
0,City Hotel,November,18,88.0,Online TA,Transient,No Deposit,2,0,11,0,0,0,0
0,City Hotel,December,1,174.0,Online TA,Transient,No Deposit,0,0,12,0,0,0,0
0,City Hotel,December,76,75.0,Offline TA/TO,Transient,No Deposit,1,0,12,0,0,0,0
0,City Hotel,December,31,74.88,Offline TA/TO,Transient,No Deposit,0,0,12,0,0,0,0
0,City Hotel,December,0,84.0,Corporate,Transient,No Deposit,1,1,12,0,0,0,0
0,City Hotel,December,92,147.9,Online TA,Transient,No Deposit,4,2,12,0,0,0,0
0,City Hotel,December,117,90.4,Online TA,Transient,No Deposit,1,0,12,0,0,0,0
0,City Hotel,January,76,75.86,Online TA,Transient,No Deposit,1,0,1,0,0,0,0
0,City Hotel,January,0,79.5,Online TA,Transient,No Deposit,0,0,1,0,0,0,0
0,City Hotel,January,1,78.2,Direct,Transient,No Deposit,2,2,1,0,0,0,0
0,City Hotel,January,16,98.0,Online TA,Transient,No Deposit,0,0,1,0,0,0,0
0,City Hotel,January,1,66.53,Online TA,Transient,No Deposit,1,0,1,0,0,0,0
0,City Hotel,February,15,90.0,Groups,Transient-Party,No Deposit,0,2,2,0,0,0,0
0,City Hotel,February,23,72.08,Online TA,Transient,No Deposit,0,0,2,0,0,0,0
0,City Hotel,February,61,95.4,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
0,City Hotel,February,0,154.0,Direct,Transient,No Deposit,2,1,2,0,0,1,0
0,City Hotel,February,29,67.15,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
0,City Hotel,February,5,100.3,Online TA,Transient,No Deposit,0,0,2,0,0,0,0
0,City Hotel,March,8,98.0,Online TA,Transient,No Deposit,2,0,3,0,0,0,0
0,City Hotel,March,2,153.5,Online TA,Transient,No Deposit,2,0,3,0,0,0,0
0,City Hotel,March,113,70.68,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,City Hotel,March,88,142.2,Online TA,Transient,No Deposit,1,1,3,0,0,0,0
0,City Hotel,March,81,106.2,Online TA,Transient,No Deposit,2,0,3,0,0,0,0
0,City Hotel,March,79,117.3,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,City Hotel,March,2,79.2,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,62,116.1,Offline TA/TO,Transient,No Deposit,1,0,3,0,0,0,0
0,City Hotel,April,3,115.0,Online TA,Transient,No Deposit,2,0,4,0,0,0,0
0,City Hotel,April,1,112.5,Direct,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,19,176.0,Direct,Transient,No Deposit,0,1,4,0,0,0,0
0,City Hotel,April,90,198.0,Online TA,Transient,No Deposit,3,0,4,0,0,0,0
0,City Hotel,April,38,174.0,Online TA,Transient,No Deposit,3,1,4,0,0,0,0
0,City Hotel,April,161,130.5,Online TA,Transient,No Deposit,2,0,4,0,0,0,0
0,City Hotel,April,140,120.0,Offline TA/TO,Transient-Party,No Deposit,0,2,4,0,0,0,0
0,City Hotel,May,27,99.0,Offline TA/TO,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,67,120.0,Groups,Transient-Party,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,61,112.86,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,12,180.0,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,117,100.8,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,158,170.0,Direct,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,12,110.0,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,121,137.57,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,20,137.5,Online TA,Transient,No Deposit,2,0,5,0,0,0,0
0,City Hotel,May,141,82.76,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,June,254,108.0,Online TA,Transient-Party,No Deposit,1,0,6,0,0,1,0
0,City Hotel,June,4,95.0,Corporate,Transient,No Deposit,2,0,6,0,0,0,0
0,City Hotel,June,89,250.0,Online TA,Transient,No Deposit,0,1,6,0,0,0,0
0,City Hotel,June,171,130.5,Online TA,Transient,No Deposit,2,0,6,0,0,0,0
0,City Hotel,June,0,102.0,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,0,136.8,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,July,0,98.0,Direct,Transient,No Deposit,0,1,7,0,0,0,0
0,City Hotel,June,151,143.41,Online TA,Transient,No Deposit,1,0,6,0,0,1,0
0,City Hotel,July,405,91.5,Offline TA/TO,Transient-Party,No Deposit,0,1,7,0,0,0,0
0,City Hotel,July,145,89.1,Online TA,Transient-Party,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,86,190.0,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,12,173.8,Online TA,Transient,No Deposit,2,0,7,0,0,0,0
0,City Hotel,July,84,120.0,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,187,85.0,Offline TA/TO,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,August,161,164.7,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,223,139.5,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,42,250.0,Online TA,Transient,No Deposit,1,1,8,0,0,0,0
0,City Hotel,August,77,179.5,Direct,Transient-Party,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,85,80.1,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,211,85.0,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,2,170.0,Direct,Transient,No Deposit,3,0,8,0,0,0,0
0,City Hotel,May,1,120.0,Direct,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,189,65.0,Groups,Transient-Party,No Deposit,0,1,5,0,0,0,0
0,City Hotel,May,119,90.0,Groups,Transient-Party,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,14,87.12,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,June,51,123.11,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,118,110.0,Offline TA/TO,Transient-Party,No Deposit,0,1,6,0,0,0,0
0,City Hotel,June,215,103.53,Direct,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,1,121.0,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,98,116.1,Online TA,Transient-Party,No Deposit,3,0,6,0,0,0,0
0,City Hotel,June,122,150.45,Online TA,Transient,No Deposit,2,0,6,0,0,0,0
0,City Hotel,June,243,95.58,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,37,94.5,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,50,76.92,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,191,95.0,Offline TA/TO,Transient-Party,No Deposit,0,1,6,0,0,0,0
0,City Hotel,June,20,75.0,Corporate,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,31,156.15,Online TA,Transient,No Deposit,1,0,6,0,0,1,0
0,City Hotel,July,159,68.55,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,90,130.5,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,10,73.0,Groups,Transient-Party,No Deposit,0,1,7,0,0,0,0
0,City Hotel,July,113,92.94,Online TA,Transient,No Deposit,2,0,7,0,0,0,0
0,City Hotel,July,152,134.3,Online TA,Transient,No Deposit,3,3,7,0,0,0,0
0,City Hotel,July,95,79.56,Offline TA/TO,Transient,No Deposit,0,1,7,0,0,0,0
0,City Hotel,July,80,72.25,Offline TA/TO,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,2,119.0,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,126,77.03,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,119,139.95,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,158,91.68,Direct,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,August,122,98.5,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,115,72.25,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,September,26,122.0,Online TA,Transient,No Deposit,2,0,9,0,0,0,0
0,City Hotel,September,5,209.7,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,141,149.85,Online TA,Transient,No Deposit,2,1,9,0,0,0,0
0,City Hotel,September,90,112.88,Offline TA/TO,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,September,206,126.9,Online TA,Transient-Party,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,28,235.5,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,1,159.0,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,44,207.9,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,39,129.7,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,September,116,125.1,Online TA,Transient,No Deposit,2,2,9,0,0,0,0
0,City Hotel,October,281,96.0,Groups,Transient-Party,No Deposit,0,1,10,174,0,0,0
0,City Hotel,October,12,126.1,Online TA,Transient,No Deposit,0,1,10,0,0,0,0
0,City Hotel,October,1,67.0,Corporate,Transient,No Deposit,0,0,10,0,0,1,0
0,City Hotel,October,30,164.13,Direct,Transient,No Deposit,1,0,10,0,0,1,0
0,City Hotel,October,359,39.0,Offline TA/TO,Transient-Party,No Deposit,1,1,10,0,0,0,0
0,City Hotel,October,181,90.9,Online TA,Transient,No Deposit,2,0,10,0,0,0,0
0,City Hotel,November,35,155.0,Direct,Transient,No Deposit,3,0,11,0,0,0,0
0,City Hotel,November,135,90.0,Online TA,Transient,No Deposit,2,2,11,0,0,0,0
0,City Hotel,November,0,84.0,Corporate,Transient,No Deposit,0,0,11,0,0,0,0
0,City Hotel,December,36,0.0,Complementary,Transient,No Deposit,0,0,12,0,0,0,0
0,City Hotel,December,28,75.0,Corporate,Transient-Party,No Deposit,1,14,12,0,0,0,0
0,City Hotel,December,0,98.0,Online TA,Transient,No Deposit,2,1,12,0,0,0,0
0,City Hotel,December,82,79.2,Online TA,Transient,No Deposit,1,0,12,0,0,0,0
0,City Hotel,December,68,88.4,Online TA,Transient,No Deposit,1,0,12,0,0,0,0
0,City Hotel,December,7,88.4,Online TA,Transient,No Deposit,0,0,12,0,0,0,0
0,City Hotel,December,1,0.0,Direct,Transient,No Deposit,0,0,12,0,0,0,0
0,City Hotel,December,7,125.8,Online TA,Transient,No Deposit,2,0,12,0,0,0,0
0,City Hotel,January,44,65.0,Groups,Transient-Party,No Deposit,0,3,1,0,0,0,0
0,City Hotel,January,41,123.67,Online TA,Transient,No Deposit,0,0,1,0,0,0,0
0,City Hotel,December,42,102.0,Online TA,Transient,No Deposit,1,1,12,0,0,0,0
0,City Hotel,January,6,90.1,Online TA,Transient,No Deposit,1,0,1,0,0,0,0
0,City Hotel,January,14,106.0,Online TA,Transient,No Deposit,3,0,1,0,0,0,0
0,City Hotel,January,12,79.5,Online TA,Transient,No Deposit,1,0,1,0,0,0,0
0,City Hotel,January,33,75.0,Groups,Transient-Party,No Deposit,0,1,1,0,0,0,0
0,City Hotel,January,1,75.0,Groups,Transient,No Deposit,0,0,1,0,0,0,0
0,City Hotel,January,29,65.0,Groups,Transient-Party,No Deposit,0,0,1,0,0,0,0
0,City Hotel,January,58,93.6,Online TA,Transient,No Deposit,3,0,1,0,0,0,0
0,City Hotel,January,38,90.0,Offline TA/TO,Transient,No Deposit,0,1,1,0,0,0,0
0,City Hotel,January,8,0.0,Online TA,Transient,No Deposit,2,1,1,0,0,0,0
0,City Hotel,January,79,85.0,Groups,Transient-Party,No Deposit,0,1,1,0,0,0,0
0,City Hotel,February,15,89.0,Groups,Transient-Party,No Deposit,0,1,2,0,0,0,0
0,City Hotel,February,59,79.2,Direct,Transient,No Deposit,1,0,2,0,0,0,0
0,City Hotel,February,46,79.2,Direct,Transient,No Deposit,1,0,2,0,0,0,0
0,City Hotel,February,18,75.0,Corporate,Transient,No Deposit,0,0,2,0,0,0,0
0,City Hotel,February,43,98.0,Online TA,Transient,No Deposit,2,0,2,0,0,0,0
0,City Hotel,February,19,65.0,Corporate,Transient,No Deposit,0,0,2,0,0,1,0
0,City Hotel,March,2,82.08,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,2,137.0,Online TA,Group,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,56,100.3,Online TA,Transient,No Deposit,1,1,3,0,0,0,0
0,City Hotel,March,4,88.2,Direct,Transient,No Deposit,0,2,3,0,0,0,0
0,City Hotel,March,198,93.6,Online TA,Transient,No Deposit,2,0,3,0,0,0,0
0,City Hotel,March,66,79.2,Direct,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,28,96.76,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,46,59.5,Offline TA/TO,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,44,100.3,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,56,75.0,Offline TA/TO,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,March,87,169.2,Online TA,Transient,No Deposit,2,0,3,0,0,1,0
0,City Hotel,March,3,107.0,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,City Hotel,April,194,75.0,Offline TA/TO,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,110,140.0,Direct,Transient,No Deposit,3,0,4,0,0,0,0
0,City Hotel,April,77,85.0,Offline TA/TO,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,40,120.0,Online TA,Transient,No Deposit,2,0,4,0,0,0,0
0,City Hotel,April,53,12.0,Online TA,Transient,No Deposit,2,1,4,0,0,0,0
0,City Hotel,April,177,105.33,Groups,Transient-Party,No Deposit,1,1,4,0,0,0,0
0,City Hotel,April,90,85.0,Offline TA/TO,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,85,108.0,Direct,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,April,20,115.0,Online TA,Transient,No Deposit,1,0,4,0,0,0,0
0,City Hotel,April,102,180.0,Direct,Transient,No Deposit,1,1,4,0,0,0,0
0,City Hotel,April,17,0.0,Offline TA/TO,Transient,No Deposit,0,7,4,0,0,0,0
0,City Hotel,April,102,85.0,Offline TA/TO,Transient,No Deposit,0,0,4,0,0,0,0
0,City Hotel,May,87,108.0,Direct,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,207,99.0,Online TA,Transient-Party,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,49,134.1,Online TA,Transient,No Deposit,3,0,5,0,0,0,0
0,City Hotel,May,29,130.0,Groups,Transient-Party,No Deposit,0,4,5,0,0,0,0
0,City Hotel,May,109,148.5,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,47,164.0,Offline TA/TO,Transient-Party,No Deposit,2,0,5,0,0,0,0
0,City Hotel,May,51,160.0,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,12,119.0,Offline TA/TO,Transient,No Deposit,1,0,5,0,0,0,0
0,City Hotel,May,16,160.0,Online TA,Transient,No Deposit,2,0,5,0,0,0,0
0,City Hotel,June,33,140.0,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,112,110.88,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,33,125.0,Online TA,Transient,No Deposit,2,0,6,0,0,0,0
0,City Hotel,June,212,99.0,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,38,94.0,Offline TA/TO,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,120,135.0,Direct,Transient,No Deposit,4,1,6,0,0,0,0
0,City Hotel,June,91,113.4,Online TA,Transient-Party,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,165,166.5,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,July,48,109.0,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,July,8,125.0,Online TA,Transient,No Deposit,3,0,7,0,0,0,0
0,City Hotel,July,351,90.05,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,City Hotel,August,142,80.1,Offline TA/TO,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,5,136.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,103,99.5,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,153,90.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,125,155.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,32,234.0,Online TA,Transient,No Deposit,3,0,8,0,0,0,0
0,City Hotel,August,16,210.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,249,132.53,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,August,122,120.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,May,64,130.0,Corporate,Transient-Party,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,28,109.0,Corporate,Transient-Party,No Deposit,0,0,5,0,0,0,0
0,City Hotel,May,25,184.45,Direct,Transient,No Deposit,0,1,5,0,0,0,0
0,City Hotel,May,56,120.0,Groups,Transient-Party,No Deposit,0,0,5,0,0,0,0
0,City Hotel,June,44,93.6,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,102,65.0,Groups,Transient-Party,No Deposit,2,0,6,0,0,0,0
0,City Hotel,June,118,110.0,Offline TA/TO,Transient-Party,No Deposit,0,2,6,0,0,0,0
0,City Hotel,June,118,120.0,Offline TA/TO,Transient-Party,No Deposit,0,1,6,0,0,0,0
0,City Hotel,June,20,211.0,Online TA,Transient,No Deposit,2,0,6,0,0,0,0
0,City Hotel,June,19,94.35,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,87,95.0,Offline TA/TO,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,June,3,0.0,Complementary,Transient,No Deposit,3,0,6,0,0,1,0
0,City Hotel,June,265,115.0,Offline TA/TO,Transient-Party,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,53,94.25,Groups,Transient-Party,No Deposit,1,1,6,0,0,0,0
0,City Hotel,June,55,95.1,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,City Hotel,June,49,72.0,Offline TA/TO,Transient,No Deposit,0,0,6,0,0,0,0
0,City Hotel,July,37,216.9,Online TA,Transient,No Deposit,3,0,7,0,0,1,0
0,City Hotel,July,32,85.0,Offline TA/TO,Transient-Party,No Deposit,0,1,7,0,0,0,0
0,City Hotel,July,115,141.3,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,City Hotel,July,15,201.0,Direct,Transient,No Deposit,0,0,7,0,0,1,0
0,City Hotel,July,188,80.75,Direct,Transient-Party,No Deposit,0,0,7,0,0,0,0
0,City Hotel,August,86,85.0,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
0,City Hotel,August,221,73.0,Offline TA/TO,Transient-Party,No Deposit,0,0,8,147,0,0,0
0,City Hotel,August,202,115.5,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
0,City Hotel,August,5,118.0,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
0,City Hotel,August,156,114.33,Direct,Transient,No Deposit,0,0,8,0,0,1,0
0,City Hotel,August,125,177.3,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
0,City Hotel,August,138,141.3,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
0,City Hotel,August,49,161.1,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,September,111,86.9,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,August,144,97.85,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,City Hotel,September,79,76.5,Offline TA/TO,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,September,0,149.0,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,September,28,98.2,Online TA,Transient,No Deposit,0,1,9,0,0,0,0
0,City Hotel,September,0,0.0,Complementary,Transient,No Deposit,1,0,9,0,0,1,0
0,City Hotel,September,38,170.57,Direct,Transient,No Deposit,2,1,9,0,0,0,0
0,City Hotel,September,10,95.0,Offline TA/TO,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,September,46,120.0,Offline TA/TO,Transient-Party,No Deposit,0,1,9,0,0,0,0
0,City Hotel,September,51,185.95,Direct,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,September,22,139.0,Online TA,Transient,No Deposit,3,0,9,0,0,0,0
0,City Hotel,September,164,108.11,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,City Hotel,September,336,78.0,Offline TA/TO,Transient-Party,No Deposit,0,0,9,0,0,0,0
0,City Hotel,September,39,129.7,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
0,City Hotel,September,1,170.0,Offline TA/TO,Transient,No Deposit,2,0,9,0,0,0,0
0,City Hotel,September,25,129.0,Online TA,Transient,No Deposit,2,0,9,0,0,0,0
0,City Hotel,October,10,85.0,Offline TA/TO,Transient,No Deposit,0,0,10,0,0,0,0
0,City Hotel,October,34,144.0,Online TA,Transient,No Deposit,0,0,10,0,0,0,0
0,City Hotel,October,2,175.0,Online TA,Transient,No Deposit,0,0,10,0,0,0,0
0,City Hotel,October,135,151.2,Online TA,Transient,No Deposit,3,0,10,0,0,0,0
0,City Hotel,October,13,160.0,Online TA,Transient,No Deposit,2,0,10,0,0,0,0
0,City Hotel,October,7,100.0,Direct,Transient,No Deposit,1,1,10,0,0,1,0
0,City Hotel,October,179,104.4,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
0,City Hotel,November,67,129.9,Direct,Transient,No Deposit,0,1,11,0,0,0,0
0,City Hotel,November,216,0.0,Groups,Transient,No Deposit,0,2,11,0,0,0,0
0,City Hotel,November,215,75.0,Groups,Transient,No Deposit,1,0,11,0,0,0,0
0,City Hotel,November,70,75.0,Offline TA/TO,Transient,No Deposit,0,0,11,0,0,0,0
